6.99	0.18	JA@ub
7.3	0.06	PEK>person
7.46	0.07	BRUKA
7.63	0.06	ÅSKÅDA
7.76	0.5	TV@b^PROGRAM
8.44	0.15	BRUKA
8.74	0.06	INUTI
9.01	0.17	DATOR
9.33	0.11	ELLER
9.57	0.13	TV@b
9.82	0.17	KNAPPA-FJÄRRKONTROLL
10.15	0.13	BRUKA
10.55	0.07	PEK>person
23.13	0.04	PRO1
23.31	0.05	TYCKA
23.43	0.22	BÄST(B)
23.97	0.32	INTERNET
24.41	0.24	ÄN
24.92	0.09	TV@b
25.2	0.14	ORSAK
25.55	0.08	INTERNET
25.8	0.1	KAN
26.06	0.08	NÄR
26.27	0.03	PRO1
26.42	0.24	VILL
26.73	0.135	TYP@b
26.905	0.015	PEK
27.04	0.3	TECKEN^TORG
27.54	0.13	PERFEKT
27.8	0.04	PRO1
27.97	0.26	SÄTTA-SIG
28.35	0.19	KNAPPA-FJÄRRKONTROLL
28.98	0.16	SÅ-ATT-SÄGA
29.28	0.06	DATOR
29.48	0.1	SKRIVA-TANGENTBORD
29.88	0.15	MEN
30.1	0.11	TV@b
30.61	0.08	MISSA
30.73	0.13	JÄVLAR
31.35	0.13	PEK>pekf<>LISTBOJ.EN@nh
31.64	0.1	PEK>långf<>LISTBOJ.TVÅ@nh
32.09	0.06	DÅLIG(B)
32.32	0.42	SKIFTA@z
32.91	0.2	DÅLIG(B)
38.77	0.17	TYCKA
39.21	0.22	SKRÄP
39.68	0.26	PROGRAM
40.09	0.07	PEK
40.76	0.24	TYVÄRR
41.1	0.11	PU@g
41.65	0.39	PU@g
43.17	0.38	PRO1
43.75	0.2	PEK>pekf<>LISTBOJ.EN@nh
44.08	0.05	JÄMFÖRA
44.22	0.07	MED
44.45	0.93	TECKEN^LÅDA
45.93	0.09	BRA-MYCKET(A)
46.17	0.25	INNEHÅLL
46.58	0.08	MER
46.84	0.14	SERIÖS
47.21	0.17	ETCETERA(Y)
47.52	0.33	ROLIG
48.09	0.32	Å-ANDRA-SIDAN
48.46	0.07	TILL
48.69	0.53	SAGA(ml)^TRÄD
49.43	0.05	PRO1
49.66	0.17	TYCKA
49.97	0.32	SÅ-ATT-SÄGA
50.49	0.24	BARA(B)
50.97	0.18	SÅ-ATT-SÄGA
51.42	0.24	PERSON.PL
51.76	0.09	SOM
52.1	0.04	FÖRSÖKA
52.21	0.11	VARA@b
52.42	0.12	ROLIG
52.64	0.05	JA@ub
52.88	0.1	MEN
53.14	0.07	PRO1
53.61	0.12	KÄNNA
54.01	0.09	PU@g
54.77	0.25	SE*INTE
55.31	0.12	SKRÄP
55.53	0.03	FÖR
55.72	0.11	OBJPRO1
55.92	0.27	PU@g
59.21	0.17	VARA*PEK
68.53	0.2	PRECIS
69.18	0.08	PLUS
69.47	0.15	SPRÅK
69.71	0.06	LITE
70	0.53	HÖG
70.78	0.18	STÄMMA
71.33	0.16	PLUS
71.71	0.16	RÅ@b
72.03	0.06	EN
72.16	0.14	GÅNG
72.47	0.06	LÄSA
72.59	0.26	TIDNING
73.04	0.06	GREPP(AA)+HANTERA@p
73.24	0.13	GLOSA:STUM<>GREPP(A)@hd@nh
73.82	0.11	EN<>GREPP(A)@hd@nh
74.08	0.14	PERSON@kl<>GREPP(A)@hd@nh
74.43	0.23	FLICKA<>GREPP(A)@hd@nh
75.05	0.21	PLACERA(A)
75.44	0.14	FORM(Lbt)+UTSTRÄCKNING+ENTITET(J)@p
75.81	0.21	SA*PEK
76.23	0.15	EN
76.74	0.15	I@b^DAG
76.93	0.06	PRO1
77.11	0.05	HA
77.28	0.04	TYCKA
77.47	0.18	TRÅKIG
77.74	0.06	PRO1
77.91	0.08	HA*INTE
78.15	0.23	GÖRA
78.45	0.06	PRO1
78.65	0.14	KNAPPA-FJÄRRKONTROLL
78.9	0.16	TV@b
79.25	0.29	KNAPPA-FJÄRRKONTROLL
79.72	0.04	PEK
79.95	0.22	SE*VISA
80.28	0.06	PEK
80.57	0.81	SAGA(ml)^TRÄD
81.71	0.05	PEK
81.86	0.17	VÄRLD
82.21	0.28	SÄMST
82.71	0.08	PROGRAM
82.85	0.05	PRO1
83.01	0.18	GE-FAN
83.3	0.05	PRO1
83.52	0.06	HELLER
83.74	0.12	GÖRA
84.03	0.15	ANNAN(ea).FL
84.31	0.11	ÄN
84.62	0.045	SE
84.745	0.125	PÅ
85.02	0.21	PEK
85.57	0.08	PRO1
85.85	0.26	GREPP(AA)+HANTERA@p
86.22	0.12	TYP@b
86.45	0.1	SÅDAN
86.75	0.23	FORM(Lbt)+UTSTRÄCKNING@p
87.1	0.05	PU@g
87.26	0.09	BETYDA
87.52	0.14	MÅSTE
87.88	0.06	PI
88.03	0.04	PEK
88.31	0.19	BÖR@b
88.76	0.08	ÄNDRA
88.97	0.07	LITE
89.18	0.25	INNEHÅLL
89.68	0.13	INUTI
90.06	0.13	MEN
90.35	0.06	PRO1
90.63	0.39	SE*INTE
91.09	0.1	PU@g
91.39	0.11	TYVÄRR
91.57	0.2	PU@g
95.08	0.41	BRA-MYCKET(A)
95.68	0.17	PI
95.97	0.05	PEK
101.65	0.17	TYP@b
101.9	0.05	PEK
102.2	0.46	ELVA
102.85	0.2	LÖRDAG.FL
103.18	0.11	ELVA
103.54	0.06	PRO1
103.71	0.06	BRUKA
103.88	0.11	STARTA
104.17	0.04	ELVA
104.43	0.27	SÄTTA-SIG
104.85	0.22	TECKEN^LÅDA
105.18	0.09	ÅSKÅDA
105.39	0.02	PRO1
105.64	0.075	PEK>pekf<>LISTBOJ.EN@nh
105.81	0.32	NÄSTA>pekf_långf<>LISTBOJ.EN_TVÅ@nh
106.37	0.53	PERSPEKTIV@en<>LISTBOJ.TVÅ@nh@hd
107.35	0.1	SEDAN(L)<>LISTBOJ.TVÅ@nh@hd
107.75	0.28	NÄSTA>långf_ringf<>LISTBOJ.TVÅ_TRE@nh
108.06	0.08	VARA<>LISTBOJ.TRE@nh@hd
108.34	0.8	PI@b<>LISTBOJ.TRE@nh@hd
109.25	0.05	NEHEJ(J)<>LISTBOJ.TRE@nh@hd
109.37	0.24	tp@&
109.69	0.05	ALLTID<>LISTBOJ.TRE@nh@hd
109.92	0.22	FEMTON*MINUT>pekf<>LISTBOJ.TRE@nh@hd
110.39	0.26	FEMTON*MINUT>långf<>LISTBOJ.TRE@nh@hd
110.79	0.26	FEMTON*MINUT>ringf<>LISTBOJ.TRE@nh@hd
111.19	0.3	LITE<>LISTBOJ.TRE@nh@hd
111.61	0.13	VARA<>LISTBOJ.TRE@nh@hd
111.87	0.36	PEK>pekf_långf_ringf<>LISTBOJ.TRE@nh@hd
112.43	0.06	PRO1
112.68	0.17	ELVA
113.01	0.09	TILL
113.21	0.16	KVART*I@b
113.43	0.09	TOLV
113.77	0.24	HELIG
114.18	0.28	TID(L)
114.93	0.13	NU@b
115.16	0.22	PU@g
115.4	0.17	LÅTA-VARA
115.75	0.07	BETYDA
115.93	0.15	DATOR
116.23	0.04	PRO1
116.47	0.2	GLÖMMA
116.85	0.25	OFTA
117.37	0.37	SAGA(ml)^TRÄD
117.94	0.09	PI@b
118.23	0.31	GLÖMMA
118.56	0.05	PRO1
118.74	0.17	BARA(B)
119.19	0.17	PERSPEKTIV@en
119.41	0.06	ELLER
119.58	0.62	TECKEN^TORG@en
120.46	0.21	PU@g
121.29	0.19	TYP@b
129.58	1.24	JA@ub
138.46	0.05	BRUKA
138.54	0.04	POSS>person
138.72	0.15	BARN
139.15	0.05	SE
139.3	0.11	PÅ
139.67	0.05	PEK
139.82	0.08	BRUKA
140.02	0.09	FÖRSÖKA
140.34	0.12	STIMULERA
140.66	0.53	TECKENSPRÅK^PROGRAM
141.3	0.15	PEK>person
147.43	0.03	PRO1
147.6	0.18	FÖRSÖKA
147.93	0.05	POSS1
148.21	0.17	DOTTER
148.56	0.05	SE
148.69	0.09	TV@b
148.97	0.21	GREPP(SS)+HANTERA@p
149.33	0.05	PEK
149.71	0.035	TITTA-PÅ
149.785	0.395	TITTA-PÅ.OMKRING
150.45	0.13	OFTA
150.85	0.2	BRY-INTE
151.33	0.04	PEK
152.01	0.05	EN
152.24	0.13	HALV(J)
152.57	0.18	ÅR@b
153.32	0.22	MEN
154.11	0.07	JA@ub
154.25	0.18	OK@b
155.41	0.05	MEN
155.61	0.21	O@b^VANLIG
156.25	0.26	DAG-DÅTID+EN
156.69	0.06	PEK
156.97	0.13	FOKUSERA
157.17	0.06	VARA
157.38	0.07	PROGRAM
157.52	0.1	VARA
157.81	0.68	COMHEM@b@en
158.81	0.84	INFORMATION^KANAL
160.53	0.06	PEK
160.81	0.06	FOKUSERA
161.13	0.17	SITTA(Vb)
161.48	0.05	PRO1
161.77	0.16	FÖRSTÅ-INTE
162.11	0.01	PEK
162.25	0.14	PI
162.65	0.17	SKRÄP
162.93	0.12	BARA(B)
163.18	0.05	TVÅ
163.32	0.06	SAMMA
163.55	0.19	VARELSE(L)+@p@z<>PEK>pekf@z@nh
163.79	0.11	KOMMA(L).HIT@z
164.01	0.01	PEK
164.12	0.05	FOKUSERA
164.25	0.1	TITTA-PÅ
164.63	0.03	PRO1
164.8	0.11	KNAPPA-FJÄRRKONTROLL
165.02	0.17	FÖRBANNAD
165.35	0.06	LÅTA-VARA@z
165.49	0.03	PRO1
165.56	0.06	KNAPPA-FJÄRRKONTROLL
165.73	0.04	SAMMA
166.03	0.46	STÖD-KIND(G)@ca
166.8	0.09	TVUNGEN
167.04	0.05	PRO1
167.25	0.05	RINGA.TELEFON
167.41	0.1	MAMMA
167.69	0.06	VAD
167.93	0.18	SA*PEK
168.32	0.11	PROGRAM
168.61	0.16	INUTI
168.96	0.04	MEN
169.05	0.05	PEK
169.28	0.09	FOKUSERA
169.49	0.04	PEK
169.89	0.05	PI
170.05	0.04	VARA
170.2	0.13	TVÅ
170.53	0.18	PERSON.PL<>LISTBOJ.EN@nh
170.88	1.29	JUDITH@b@en<>LISTBOJ.EN@nh@hd
172.33	0.1	TVÅ<>LISTBOJ.EN_TVÅ@nh
172.57	0.03	PEK>pekf<>LISTBOJ.TVÅ@nh@hd
172.8	0.22	TANT<>LISTBOJ.TVÅ@nh@hd
173.44	0.1	KORPULENT
174.34	0.1	PRATA
174.6	0.21	OM@b
175.58	0.95	COMHEM@b@en<>LISTBOJ.EN@nh
176.72	0.17	PEK>pekf<>LISTBOJ.EN@nh
177.07	0.27	PEK>långf<>LISTBOJ.TVÅ@nh
177.48	0.07	PU@g
177.71	0.18	RETA
178.05	0.12	VARANDRA
178.37	0.13	LITE
178.6	0.05	DEL
178.69	0.1	LITE
178.89	0.17	SJUNGA
179.12	0.11	LITE
179.33	0.06	INUTI
179.53	0.21	VARA*PEK
179.93	0.06	PEK>person
180.18	0.04	ett-varv@&
180.29	0.05	SAMMA
180.46	0.75	ETT-VARV@rd
181.26	0.03	PEK
181.39	0.05	POSS1
181.68	0.06	DOTTER
181.97	0.14	FOKUSERA
182.21	0.14	NU@b
182.4	0.11	PEK
183.52	0.22	LUSTIG
184.54	0.07	JA@ub
186.98	0.04	SAMMA
187.21	0.93	ETT-VARV@rd
188.35	0.03	KÄNNA
188.45	0.08	IGEN
188.63	1.24	GLOSA:SNAPPA-UPP(Jt)
190.16	0.14	PU@g
191.23	0.1	PLUS
191.45	0.06	PEK
191.53	0.06	TÄNKA
191.69	0.04	PÅ
191.77	0.04	PEK
192.01	0.25	KONGRESS
192.4	0.09	PERF
192.62	0.05	PEK>person
192.79	0.11	HELG
193.01	0.05	PEK>person
193.25	0.36	BORTA-ANNAN-PLATS
193.92	0.05	PRO1
194.08	0.05	HEMMA
194.28	0.21	ÄNDÅ
194.59	0.04	PRO1
194.77	0.09	HÄNGA-MED
194.96	0.06	GANSKA
195.13	0.06	BRA
195.28	0.14	ORSAK
195.5	0.21	TACK*VARE@b
195.8	0.07	PEK>pekf<>LISTBOJ.EN@nh
196.09	0.13	tp@&
196.45	0.8	DÖV(L)#TIDNING@en
197.48	0.27	HA
198.25	0.19	SE*VISA
198.57	0.13	INUTI
199.21	0.45	INTERNET
199.96	0.11	FINNAS
200.3	0.09	NIO
200.44	0.08	STYCK
200.77	0.2	BIT.MULTI
201.09	0.06	NIO
201.53	0.06	ÅSKÅDA<>LISTBOJ.EN@nh
201.77	0.1	PEK>pekf<>LISTBOJ.EN@nh@hd
202.04	0.22	PEK>långf<>LISTBOJ.TVÅ@nh
202.49	0.37	TECKEN^TORG
203.01	0.61	DIREKT^SÄNDA
204.02	0.22	PLUS<>LISTBOJ.TVÅ@nh
204.41	1.27	INTRANÄT@b<>LISTBOJ.TRE@nh
206.12	0.08	DIREKT
206.52	0.05	MEN
206.67	0.06	PEK>ringf<>LISTBOJ.TRE@nh
206.85	0.18	OMÖJLIG<>LISTBOJ.TRE@nh@hd
207.06	0.04	PRO1<>LISTBOJ.TRE@nh@hd
207.21	0.13	ORSAK
207.49	0.04	MÅSTE
207.69	0.08	HA
208.09	1.88	QUICK@b^TIME@b@en
210.45	0.48	NUMMER+SJU
211.01	0.08	NUMMER+SJU@hd<>PRO1@nh
211.41	0.24	NUMMER+SJU@hd<>OMÖJLIG@nh
211.73	0.32	NUMMER+SJU@hd<>HA*INTE@nh
212.13	0.08	NUMMER+SJU@hd<>PRO1@nh
212.53	0.09	PLUS
212.73	0.06	PRO1
212.89	0.09	VILL
213.18	0.24	LADDA-IN(Lt)
213.57	0.11	OMÖJLIG
213.77	0.14	ORSAK
214.05	0.04	PRO1
214.26	0.69	ALLANEC@b@en
215.05	0.07	POSS
215.36	0.31	LAPTOP
215.81	0.06	PEK
216.09	0.24	SPÄRRAD
216.57	0.32	HINDRA(Lbt)
217.21	0.32	OMÖJLIG<>HINDRA@hd@nh
217.84	0.19	IN@b<>HINDRA@hd@nh
218.13	0.05	MÅSTE
218.37	0.09	KÖPA
218.54	0.12	EGEN
218.8	0.08	PEK
219.06	0.06	tp@&
219.21	0.05	HA
219.3	0.01	EN
219.45	0.05	ANLEDNING
219.52	0.05	MÅSTE
219.65	0.16	KÖPA
220.05	0.32	EGEN
220.6	0.08	PRO1
220.84	0.1	FÖRSÖKA
221.07	0.04	LADDA-IN(Lt)
221.33	0.18	OMÖJLIG
221.65	0.16	OMÖJLIG
222.96	0.06	MEN
223.11	0.03	ÄNDÅ
223.26	0.09	GLOSA:(?)
223.64	0.03	PRO1
223.92	0.15	HÄNGA-MED
224.28	0.06	MED
224.67	0.02	PEK>person
224.9	0.29	KONGRESS
225.56	0.14	BRA
225.83	0.08	PI
244.69	0.05	PI
244.88	0.06	VARA
245.18	0.23	DIREKT
246.03	0.61	JA@ub
247.11	0.23	PRECIS
248.11	0.04	PEK
248.31	0.12	DIREKT
248.54	0.08	sända@&
248.7	0.11	OCKSÅ
248.98	0.05	VAD
249.28	0.14	SPECIELL
249.74	0.14	HUR
250	0.19	GÖRA
250.31	0.15	LYCKAS(ml)
250.62	0.42	DIREKT^SÄNDA
251.2	0.43	VAD
252.81	0.06	BARA(B)
253.03	0.195	ENTITET(Lt)+@p<>PEK>hand@nh
253.395	0.665	ENTITET(Lt)@p@hd<>REC@b*TRYCKA-KNAPP@nh
254.34	0.12	KOPPLA-IHOP
254.7	0.04	DATOR
254.94	0.41	DIREKT^SÄNDA
255.4	0.07	ELLER
255.64	0.02	PRO1
255.95	0.24	FÖRSTÅ-INTE
256.4	0.18	HUR
259.36	0.09	VARFÖR*INTE
259.49	0.04	PEK
259.64	0.04	POSS
259.8	0.3	OFTA
260.3	0.33	TID-FRAMÅT
260.82	0.21	JÄVLAR
261.32	0.19	BRA
261.71	0.12	PI
261.96	0.03	PU@g
266.22	0.32	HOPPAS
266.67	0.08	TID-FRAMÅT
266.92	0.06	FINEMANG
267.99	0.05	PLUS
268.18	0.08	SAMMA
268.47	0.43	TECKENSPRÅK
269.06	0.11	INUTI
269.32	0.35	TV@b^PROGRAM
269.76	0.06	PI
269.95	0.08	FINNAS
270.24	0.63	MASSA
271.15	0.94	TV@b^PROGRAM
272.24	0.01	I@b
272.37	0.38	TECKENSPRÅK
272.96	0.11	MEN
273.28	0.23	TV@b<>TEMABOJ@nh
273.73	0.1	SE-UT
273.93	0.19	FLESTA
274.46	0.045	SE
274.625	0.085	PÅ
274.83	0.07	DATOR
275.04	0.18	TEX@b
275.29	0.04	PEK
275.46	0.85	NYHET^TECKEN
276.47	0.05	BRUKA
276.69	0.05	SE
276.91	0.05	PEK>person
277.39	0.16	TIO
277.65	0.05	MINUT
277.74	0.08	PU@g
278.27	0.2	PU@g
278.8	0.14	PRECIS
279.01	0.1	PU@g
280.26	0.2	PRECIS
280.61	0.135	BETYDA
280.8	0.025	PEK
280.92	0.06	SÅ-ATT-SÄGA
281.01	0.06	PEK
281.23	0.12	BEHOV
281.68	0.25	MINDRE
282.21	0.18	ISTÄLLET
282.49	0.04	MER
282.64	0.14	DATOR
282.91	0.07	FINNAS
283.15	0.04	INUTI
283.31	0.24	DATOR
283.71	0.02	PRO1
283.86	0.09	IBLAND(Lvt)
284.08	0.08	GE-FAN
284.32	0.03	PRO1
284.6	0.03	SE
284.78	0.2	DATOR
285.19	0.14	SKRIVA-TANGENTBORD
285.56	0.21	SÅ-ATT-SÄGA
286.26	0.23	LÄTT
303.57	0.18	TYP@b
303.84	0.01	PEK
303.95	0.15	PRECIS
304.31	0.03	PEK
304.42	0.17	BETYDA
304.91	0.1	TIO
305.17	0.14	MINUT
305.38	0.06	PU@g
311.2	0.12	FÅ1
311.59	0.26	TECKENSPRÅK
311.93	0.37	INPUT@z@rd
312.5	0.09	MEN
312.76	0.02	PEK>person
312.92	0.11	KAN
313.25	0.09	TECKNA.FLYT
313.54	0.04	MEN
313.71	0.15	FÖR
314.03	0.12	elev@&
314.26	0.09	SÅ-ATT-SÄGA
314.58	0.05	HÖRANDE
314.68	0.11	PERSON@kl
314.89	0.13	SÄKER
315.19	0.12	GREPPHÅLLA(S)@nh
315.35	0.2	INPUT>hand@z<>GREPPHÅLLA(S)@nh@hd
315.67	0.31	TECKENSPRÅK
316.15	0.03	PEK>person
316.3	0.04	PU@g
316.5	0.09	MER
316.74	0.17	PU@g
317.04	0.17	FÄRDIG
317.4	0.16	PU@g
318.42	0.16	PRECIS
319.51	0.08	PI
319.76	0.02	PRO1
319.94	0.64	vill@& 
328.14	0.07	PLUS
328.33	0.05	PRO1
328.42	0.08	TYCKA
328.63	0.08	NYHET
328.84	0.08	SKA
329.02	0.07	MER
329.18	0.05	LITE
329.43	0.18	FLYTTA-FOKUS@z
329.85	0.25	DÖV(L)
330.3	0.72	OMRÅDE@kl
331.35	0.26	TYP@b
332.13	0.31	JA@ub
333.85	0.11	BETYDA
334.09	0.41	NYHET^TECKEN
334.56	0.1	PI
334.78	0.11	LITE
335.13	0.28	BEHOV
335.62	0.19	MER
335.91	0.1	VARA
336.25	0.13	glosa@&
336.63	0.38	SÅ-ATT-SÄGA
337.31	0.47	PU@g
337.92	0.28	ANVÄNDA
338.37	0.09	TILL
338.63	0.06	VAD
338.83	0.07	PI
338.95	0.07	PEK
339.14	0.3	PU@g
339.56	0.16	LITE
339.9	0.11	VEM
340.17	0.1	SE
340.43	0.1	PÅ
340.82	0.03	PEK
341.02	0.16	PU@g
342.2	0.02	PRO1
342.55	0.01	PRO1
342.72	0.29	SE*INTE
343.1	0.04	PRO1
343.27	0.07	VETA*PERF
343.39	0.03	PRO1
343.61	0.17	PEK.FL
343.92	0.18	FLESTA
344.39	0.05	SE
344.58	0.22	INTE
349.18	0.03	PRO1
349.33	0.04	PEK
349.5	0.07	TECKNA.FLYT
349.66	0.04	ÄNDÅ
349.84	0.14	SÅ-ATT-SÄGA
350.07	0.15	SNABB@b
350.41	0.28	TECKNA.FLYT
350.92	0.14	INTE
351.08	0.11	SÅ-ATT-SÄGA
351.28	0.29	ANPASSA
351.76	0.06	HELLER@z
351.97	0.12	INTE
352.25	0.29	BETYDA
353.07	0.18	SÅDÄR
353.4	0.29	SVENSKA
353.81	0.08	KANSKE
354.06	0.25	INVANDRARE
354.46	0.08	SÅ-ATT-SÄGA
354.71	0.6	KOMMA(Lb).DIT
355.43	0.24	KOMMA(Lb).DIT@hd<>FÖRSTÅ(L)@nh
355.87	0.1	AVLÄSA
356.11	0.27	ÄNDÅ
356.52	0.15	VETA-INTE
356.75	0.03	PRO1
356.87	0.23	PU@g
361.6	0.14	MEN
361.84	0.05	PRO1
362.06	0.1	SE
362.33	0.2	MER
362.79	0.1	tp@&
363.05	0.17	VIA
363.37	0.28	DATOR
363.81	0.18	ÄN
364.24	0.15	TV@b
365.08	0.17	KOPPLA-IHOP
365.38	0.27	TECKENSPRÅK
365.77	0.17	I-ALLA-FALL
368.15	0.68	PU@g
369.03	0.05	VILL
369.2	0.18	TILLÄGGA(A)
369.5	0.09	NÅGON
369.72	0.07	PU@g>person
